Peso,Altura,Zona,Sexo
73.06040189,138.1656958,Zona Sur,Hembra
84.81627671,165.7403111,Zona Sur,Hembra
74.15432971,130.1702526,Zona Sur,Hembra
81.18073709,166.0745087,Zona Sur,Hembra
78.81928852,152.0571666,Zona Sur,Hembra
83.01105011,142.6892778,Zona Sur,Hembra
76.98240291,127.587804,Zona Sur,Hembra
82.29393453,164.9884074,Zona Sur,Hembra
82.24959873,164.6167434,Zona Sur,Hembra
83.74388029,135.4613551,Zona Sur,Hembra
80.11194149,153.1374529,Zona Sur,Hembra
81.29458028,145.5103363,Zona Sur,Hembra
79.2395942,147.2833763,Zona Sur,Hembra
77.87877261,137.4602058,Zona Sur,Hembra
80.34325923,153.5458719,Zona Sur,Hembra
76.04766336,130.3932208,Zona Sur,Hembra
76.51865119,148.3056574,Zona Sur,Hembra
79.53430034,146.7819803,Zona Sur,Hembra
72.17051859,140.8491014,Zona Sur,Hembra
79.35083735,148.6731279,Zona Sur,Hembra
72.44856856,130.7947508,Zona Sur,Hembra
81.82867013,147.3864613,Zona Sur,Hembra
74.32856291,139.9509371,Zona Sur,Hembra
79.18940984,166.5679977,Zona Sur,Hembra
84.61137767,138.2604102,Zona Sur,Hembra
74.98756774,144.9656929,Zona Sur,Hembra
78.43743589,156.5923615,Zona Sur,Hembra
76.49140192,154.4600524,Zona Sur,Hembra
80.56695979,152.338729,Zona Sur,Hembra
79.81913399,156.9088326,Zona Sur,Hembra
77.07946922,154.7517901,Zona Sur,Hembra
77.06573648,134.0515139,Zona Sur,Hembra
79.1576181,149.2603554,Zona Sur,Hembra
82.96244489,159.5131823,Zona Sur,Hembra
72.30394158,149.749518,Zona Sur,Hembra
83.38799678,155.5340588,Zona Sur,Hembra
73.79398827,164.388265,Zona Sur,Hembra
77.45541944,150.324375,Zona Sur,Hembra
79.03090786,132.277376,Zona Sur,Hembra
76.8613503,136.8457456,Zona Sur,Hembra
80.85500795,143.0742507,Zona Sur,Hembra
72.68253951,140.4973224,Zona Sur,Hembra
78.08258607,148.9083367,Zona Sur,Hembra
81.29523731,177.6135259,Zona Sur,Hembra
74.51860197,140.5085031,Zona Sur,Hembra
81.73672692,147.0601096,Zona Sur,Hembra
80.40709678,168.4834171,Zona Sur,Hembra
84.06257803,163.2866478,Zona Sur,Hembra
81.0514899,150.0872051,Zona Sur,Hembra
72.65962167,150.9999201,Zona Sur,Hembra
73.34426629,147.2988391,Zona Sur,Hembra
83.73825116,158.2300815,Zona Sur,Hembra
73.65998141,151.3918549,Zona Sur,Hembra
77.70600168,146.0045455,Zona Sur,Hembra
84.97315069,156.8890625,Zona Sur,Hembra
84.25703743,164.0379176,Zona Sur,Hembra
84.84777008,139.8464869,Zona Sur,Hembra
84.74093405,131.2349904,Zona Sur,Hembra
76.87385182,144.9413109,Zona Sur,Hembra
83.70668379,145.0919285,Zona Sur,Hembra
73.76374105,155.7936754,Zona Sur,Hembra
80.60350767,139.4323502,Zona Sur,Hembra
77.96499555,146.2417146,Zona Sur,Hembra
83.40029529,140.2576468,Zona Sur,Hembra
83.99083161,152.894296,Zona Sur,Hembra
80.9504413,148.0224319,Zona Sur,Hembra
78.64333697,150.4547742,Zona Sur,Hembra
83.24202372,157.3333601,Zona Sur,Hembra
82.44433777,144.2177523,Zona Sur,Hembra
81.29728996,164.5176441,Zona Sur,Hembra
74.60256609,149.0772494,Zona Sur,Hembra
76.65347943,151.7356336,Zona Sur,Hembra
84.42582639,136.5633147,Zona Sur,Hembra
79.20807574,146.6463281,Zona Sur,Hembra
75.01515665,153.0258516,Zona Sur,Hembra
81.95217168,161.0374126,Zona Sur,Hembra
82.74476263,165.0906066,Zona Sur,Hembra
84.19682863,149.3833521,Zona Sur,Hembra
73.9474298,162.4755773,Zona Sur,Hembra
82.89629851,150.9602876,Zona Sur,Hembra
72.01360082,156.7192397,Zona Sur,Hembra
74.23689282,137.4004514,Zona Sur,Hembra
81.27071917,151.147469,Zona Sur,Hembra
75.51056874,147.2453712,Zona Sur,Hembra
76.86057147,154.3959899,Zona Sur,Hembra
83.71213013,151.5622492,Zona Sur,Hembra
77.57207707,143.0883241,Zona Sur,Hembra
75.75548201,142.6549639,Zona Sur,Hembra
82.84207754,166.4174432,Zona Sur,Hembra
78.3808423,137.3299534,Zona Sur,Hembra
74.82779957,142.0487271,Zona Sur,Hembra
83.79582936,167.2719494,Zona Sur,Hembra
75.21783858,152.4144115,Zona Sur,Hembra
79.85291796,149.0578616,Zona Sur,Hembra
76.8420653,148.9893873,Zona Sur,Hembra
82.39897274,152.8419116,Zona Sur,Hembra
80.97464819,154.4099141,Zona Sur,Hembra
77.14588083,146.8196378,Zona Sur,Hembra
75.57912039,135.3369304,Zona Sur,Hembra
82.56117964,154.7191347,Zona Sur,Hembra
79.83127396,143.8904571,Zona Sur,Hembra
79.65959095,147.3609527,Zona Sur,Hembra
72.31379909,148.4311297,Zona Sur,Hembra
81.19185424,160.0753592,Zona Sur,Hembra
83.04963834,141.9622416,Zona Sur,Hembra
83.4432844,138.6424881,Zona Sur,Hembra
82.41138208,156.6366972,Zona Sur,Hembra
76.89998391,144.4936292,Zona Sur,Hembra
72.67008412,133.8169215,Zona Sur,Hembra
81.01358711,155.1995222,Zona Sur,Hembra
84.75838345,177.7729862,Zona Sur,Hembra
84.19638432,160.9821006,Zona Sur,Hembra
81.45110233,157.1610457,Zona Sur,Hembra
84.11625495,167.1130365,Zona Sur,Hembra
75.7562487,143.8464404,Zona Sur,Hembra
79.75143646,164.9579419,Zona Sur,Hembra
73.84074315,137.2596555,Zona Sur,Hembra
76.40642681,144.5254373,Zona Sur,Hembra
82.29623136,156.7190158,Zona Sur,Hembra
72.27191772,153.9207504,Zona Sur,Hembra
74.23477321,159.4484382,Zona Sur,Hembra
75.37994737,138.7076838,Zona Sur,Hembra
77.41927284,139.1414814,Zona Sur,Hembra
78.77899698,144.6215576,Zona Sur,Hembra
75.45499684,126.4356958,Zona Sur,Hembra
76.52959356,128.732226,Zona Sur,Hembra
76.32882199,150.2300342,Zona Sur,Hembra
84.60736729,162.1475531,Zona Sur,Hembra
82.8229751,164.4853546,Zona Sur,Hembra
72.94216833,125.2418621,Zona Sur,Hembra
72.17115235,157.7687945,Zona Sur,Hembra
81.95049553,136.1877345,Zona Sur,Hembra
80.63118875,139.6039549,Zona Sur,Hembra
73.45076749,129.7741867,Zona Sur,Hembra
78.31225308,142.4505719,Zona Sur,Hembra
76.93862364,148.3128813,Zona Sur,Hembra
73.46724938,132.3345701,Zona Sur,Hembra
78.62652011,155.7438495,Zona Sur,Hembra
74.99693445,152.6481992,Zona Sur,Hembra
80.28984837,152.666978,Zona Sur,Hembra
78.30228201,142.2393188,Zona Sur,Hembra
82.33461633,144.9437936,Zona Sur,Hembra
76.62685886,145.1538961,Zona Sur,Hembra
81.42511465,142.9501884,Zona Sur,Hembra
80.7920939,160.7424592,Zona Sur,Hembra
83.73184731,163.6757227,Zona Sur,Hembra
81.78622278,152.8579125,Zona Sur,Hembra
75.66092638,153.3766863,Zona Sur,Hembra
82.24494355,125.1435258,Zona Sur,Hembra
79.39263786,144.5692701,Zona Sur,Hembra
83.51255246,160.3024413,Zona Sur,Hembra
75.64720322,143.403879,Zona Sur,Hembra
81.25965042,142.4532031,Zona Sur,Hembra
74.82013915,140.9206468,Zona Sur,Hembra
77.70916092,133.4851003,Zona Sur,Hembra
72.62106437,148.7940168,Zona Sur,Hembra
80.58008338,159.6641937,Zona Sur,Hembra
75.09109425,125.9441283,Zona Sur,Hembra
72.04913111,139.4889463,Zona Sur,Hembra
75.98048499,130.3029038,Zona Sur,Hembra
72.88035474,141.1070458,Zona Sur,Hembra
75.16511022,139.4819162,Zona Sur,Hembra
77.90982703,142.4823717,Zona Sur,Hembra
81.17742332,146.07224,Zona Sur,Hembra
81.93725863,147.8382159,Zona Sur,Hembra
75.64772436,151.1036943,Zona Sur,Hembra
75.76363071,151.8911639,Zona Sur,Hembra
80.66716178,142.3951826,Zona Sur,Hembra
75.41964426,143.8789281,Zona Sur,Hembra
81.73846933,154.823526,Zona Sur,Hembra
80.31079407,132.3357653,Zona Sur,Hembra
76.32020068,141.675102,Zona Sur,Hembra
78.02145848,155.1944322,Zona Sur,Hembra
74.8262796,140.7563321,Zona Sur,Hembra
79.17883167,135.7240127,Zona Sur,Hembra
80.59825319,165.6250964,Zona Sur,Hembra
73.10712906,139.2418554,Zona Sur,Hembra
74.67340363,147.8661473,Zona Sur,Hembra
81.20567768,147.1504487,Zona Sur,Hembra
79.58661761,141.6053026,Zona Sur,Hembra
77.83544932,154.9025735,Zona Sur,Hembra
82.07269191,150.8106213,Zona Sur,Hembra
78.87821298,159.4330594,Zona Sur,Hembra
84.51212297,140.8457628,Zona Sur,Hembra
82.80515782,154.5351012,Zona Sur,Hembra
81.71461045,157.1439929,Zona Sur,Hembra
84.92584006,144.3318608,Zona Sur,Hembra
78.44433282,150.9626563,Zona Sur,Hembra
76.04285902,156.0355547,Zona Sur,Hembra
73.49324516,177.3546573,Zona Sur,Hembra
80.56773889,138.5268425,Zona Sur,Hembra
75.37977909,137.3721118,Zona Sur,Hembra
84.54525167,157.8003053,Zona Sur,Hembra
82.23567166,141.8446842,Zona Sur,Hembra
72.94508814,128.6544104,Zona Sur,Hembra
81.11737425,154.8336258,Zona Sur,Hembra
81.64048491,158.0364342,Zona Sur,Hembra
79.95168727,139.4955894,Zona Sur,Hembra
80.45457788,167.5732682,Zona Sur,Hembra
78.43704406,145.496927,Zona Sur,Hembra
76.52296536,159.0920403,Zona Sur,Hembra
77.51076329,151.8947387,Zona Sur,Hembra
83.53094427,143.8848016,Zona Sur,Hembra
